name	split
CCMSLIB00003138709	train
CCMSLIB00003138718	train
CCMSLIB00003138722	val
CCMSLIB00003138727	train
CCMSLIB00003138730	train
CCMSLIB00003138733	train
CCMSLIB00003138736	train
CCMSLIB00003138751	train
CCMSLIB00003138757	train
CCMSLIB00003138759	train
CCMSLIB00003138768	train
CCMSLIB00003138775	train
CCMSLIB00003138780	train
CCMSLIB00003138801	train
CCMSLIB00003138807	train
CCMSLIB00003138836	train
CCMSLIB00003138859	train
CCMSLIB00003138864	train
CCMSLIB00003138865	train
CCMSLIB00003138871	train
CCMSLIB00003138883	train
CCMSLIB00003138888	train
CCMSLIB00003138889	train
CCMSLIB00003138899	train
CCMSLIB00003138902	train
CCMSLIB00003138903	train
CCMSLIB00003138905	train
CCMSLIB00003138925	test
CCMSLIB00003138941	train
CCMSLIB00003138956	train
CCMSLIB00003138968	train
CCMSLIB00003138973	train
CCMSLIB00003138982	train
CCMSLIB00003138990	train
CCMSLIB00003139004	train
CCMSLIB00003139005	test
CCMSLIB00003139021	train
CCMSLIB00003139022	test
CCMSLIB00003139025	test
CCMSLIB00003139050	train
CCMSLIB00003139056	train
CCMSLIB00003139057	train
CCMSLIB00003139059	train
CCMSLIB00003139064	train
CCMSLIB00003139066	train
CCMSLIB00003139067	train
CCMSLIB00003139069	train
CCMSLIB00003139075	train
CCMSLIB00003139080	train
CCMSLIB00003139097	train
CCMSLIB00003139111	train
CCMSLIB00003139115	train
CCMSLIB00003139118	train
CCMSLIB00003139137	train
CCMSLIB00003139142	train
CCMSLIB00003139143	train
CCMSLIB00003139154	test
CCMSLIB00003139164	train
CCMSLIB00003139166	train
CCMSLIB00003139169	train
CCMSLIB00003139171	train
CCMSLIB00003139172	train
CCMSLIB00003139190	train
CCMSLIB00003139200	train
CCMSLIB00003139208	train
CCMSLIB00003139215	train
CCMSLIB00003139250	train
CCMSLIB00003139262	train
CCMSLIB00003139267	train
CCMSLIB00003139268	test
CCMSLIB00003139269	train
CCMSLIB00003139290	train
CCMSLIB00003139293	train
CCMSLIB00003139311	train
CCMSLIB00003139331	train
CCMSLIB00003139334	val
CCMSLIB00003139335	test
CCMSLIB00003139338	test
CCMSLIB00003139342	train
CCMSLIB00003139348	train
CCMSLIB00003139359	train
CCMSLIB00003139371	train
CCMSLIB00003139387	train
CCMSLIB00003139402	train
CCMSLIB00003139403	train
CCMSLIB00003139411	train
CCMSLIB00003139412	train
CCMSLIB00003139416	train
CCMSLIB00003139436	train
CCMSLIB00003139458	train
CCMSLIB00003139459	train
CCMSLIB00003139461	train
CCMSLIB00003139471	train
CCMSLIB00003139477	train
CCMSLIB00003139505	train
CCMSLIB00003139508	train
CCMSLIB00003139512	train
CCMSLIB00003139514	val
CCMSLIB00003139533	train
CCMSLIB00003139544	train
CCMSLIB00003139546	train
CCMSLIB00003139548	train
CCMSLIB00003139551	train
CCMSLIB00003139555	train
CCMSLIB00003139566	train
CCMSLIB00003139568	train
CCMSLIB00003139582	train
CCMSLIB00003139603	train
CCMSLIB00003139605	test
CCMSLIB00003139611	train
CCMSLIB00003139614	train
CCMSLIB00003139626	val
CCMSLIB00003139630	train
CCMSLIB00003139632	train
CCMSLIB00003139643	train
CCMSLIB00003139652	train
CCMSLIB00003139657	train
CCMSLIB00003139668	train
CCMSLIB00003139669	train
CCMSLIB00003139672	train
CCMSLIB00003139686	train
CCMSLIB00003139698	train
CCMSLIB00003139709	train
CCMSLIB00003139711	train
CCMSLIB00003139715	test
CCMSLIB00003139724	train
CCMSLIB00003139726	train
CCMSLIB00003139741	train
CCMSLIB00003139747	train
CCMSLIB00003139759	test
CCMSLIB00003139760	test
CCMSLIB00003139771	train
CCMSLIB00003139772	train
CCMSLIB00003139776	train
CCMSLIB00003139807	train
CCMSLIB00003139814	train
CCMSLIB00003139836	train
CCMSLIB00003139869	test
CCMSLIB00003139881	train
CCMSLIB00003139887	train
CCMSLIB00003139892	train
CCMSLIB00003139897	train
CCMSLIB00003139903	train
CCMSLIB00003139906	train
CCMSLIB00003139919	train
CCMSLIB00003139923	train
CCMSLIB00003139924	train
CCMSLIB00003139955	train
CCMSLIB00003139969	train
CCMSLIB00003139994	test
CCMSLIB00003140003	train
CCMSLIB00003140037	train
CCMSLIB00003140050	train
CCMSLIB00003140055	train
CCMSLIB00003140059	train
CCMSLIB00003140066	train
CCMSLIB00003140072	val
CCMSLIB00003140088	train
CCMSLIB00003140093	train
CCMSLIB00003140099	train
CCMSLIB00003140108	train
CCMSLIB00003140114	train
CCMSLIB00003140117	train
CCMSLIB00003140122	train
CCMSLIB00003140142	train
CCMSLIB00003140156	train
CCMSLIB00003140166	train
CCMSLIB00003140175	val
CCMSLIB00003140176	val
CCMSLIB00003140185	train
CCMSLIB00003140201	test
CCMSLIB00003140212	train
CCMSLIB00003140223	train
CCMSLIB00003140228	train
CCMSLIB00003140233	train
CCMSLIB00003140234	train
CCMSLIB00004679916	train
CCMSLIB00004679918	train
CCMSLIB00004679919	train
CCMSLIB00004679920	train
CCMSLIB00004679921	train
CCMSLIB00004679922	train
CCMSLIB00004679923	train
CCMSLIB00004679924	train
CCMSLIB00004679925	test
CCMSLIB00004679926	train
CCMSLIB00004679927	train
CCMSLIB00004679928	train
CCMSLIB00004679929	train
CCMSLIB00004679930	train
CCMSLIB00004679931	train
CCMSLIB00004679933	test
CCMSLIB00004679934	val
CCMSLIB00004679935	train
CCMSLIB00004679936	train
CCMSLIB00004679937	train
CCMSLIB00004679938	train
CCMSLIB00004679940	test
CCMSLIB00004679941	train
CCMSLIB00004679942	train
CCMSLIB00004679943	train
CCMSLIB00004679944	train
CCMSLIB00004679945	test
CCMSLIB00004679946	train
CCMSLIB00004679947	train
CCMSLIB00004679948	train
CCMSLIB00004679949	train
CCMSLIB00004679950	train
CCMSLIB00004679951	train
CCMSLIB00004679952	train
CCMSLIB00004679953	test
CCMSLIB00004679954	val
CCMSLIB00004679955	test
CCMSLIB00004679956	train
CCMSLIB00004679957	train
CCMSLIB00004679958	train
CCMSLIB00004679959	train
CCMSLIB00004679960	train
CCMSLIB00004679961	train
CCMSLIB00004679962	train
CCMSLIB00004679963	train
CCMSLIB00004679964	train
CCMSLIB00004679965	train
CCMSLIB00004679966	train
CCMSLIB00004679967	train
CCMSLIB00004679968	train
CCMSLIB00004679969	train
CCMSLIB00004679970	train
CCMSLIB00004679971	test
CCMSLIB00004679972	train
CCMSLIB00004679973	train
CCMSLIB00004679974	train
CCMSLIB00004679975	train
CCMSLIB00004679976	train
CCMSLIB00004679977	train
CCMSLIB00004679978	train
CCMSLIB00004679979	train
CCMSLIB00004679980	train
CCMSLIB00004679981	train
CCMSLIB00004679982	train
CCMSLIB00004679983	train
CCMSLIB00004679984	train
CCMSLIB00004679985	train
CCMSLIB00004679986	train
CCMSLIB00004679987	train
CCMSLIB00004679988	test
CCMSLIB00004679989	test
CCMSLIB00004679990	train
CCMSLIB00004679991	train
CCMSLIB00004679992	train
CCMSLIB00004679993	val
CCMSLIB00004679994	train
CCMSLIB00004679995	train
CCMSLIB00004679996	train
CCMSLIB00004679997	test
CCMSLIB00004679998	train
CCMSLIB00004679999	test
CCMSLIB00004680000	train
CCMSLIB00004680001	train
CCMSLIB00004680002	train
CCMSLIB00004680003	train
CCMSLIB00004680004	train
CCMSLIB00004680005	train
CCMSLIB00004680006	train
CCMSLIB00004680007	train
CCMSLIB00004680009	train
CCMSLIB00004680010	train
CCMSLIB00004680011	train
CCMSLIB00004680012	train
CCMSLIB00004680013	train
CCMSLIB00004680014	train
CCMSLIB00004680015	train
CCMSLIB00004680016	train
CCMSLIB00004680017	train
CCMSLIB00004680018	train
CCMSLIB00004680019	train
CCMSLIB00004680020	test
CCMSLIB00004680021	train
CCMSLIB00004680022	train
CCMSLIB00004680023	train
CCMSLIB00004680024	test
CCMSLIB00004680025	train
CCMSLIB00004680026	val
CCMSLIB00004680027	train
CCMSLIB00004680028	train
CCMSLIB00004680030	train
CCMSLIB00004680031	train
CCMSLIB00004680032	train
CCMSLIB00004680033	train
CCMSLIB00004680034	test
CCMSLIB00004680035	train
CCMSLIB00004680037	train
CCMSLIB00004680038	train
CCMSLIB00004680040	train
CCMSLIB00004680041	train
CCMSLIB00004680042	val
CCMSLIB00004680043	train
CCMSLIB00004680044	train
CCMSLIB00004680046	test
CCMSLIB00004680049	train
CCMSLIB00004680050	train
CCMSLIB00004680051	train
CCMSLIB00004680052	train
CCMSLIB00004680053	train
CCMSLIB00004680055	train
CCMSLIB00004680056	test
CCMSLIB00004680057	train
CCMSLIB00004680059	test
CCMSLIB00004680060	test
CCMSLIB00004680061	train
CCMSLIB00004680062	train
CCMSLIB00004680063	train
CCMSLIB00004680064	train
CCMSLIB00004680066	train
CCMSLIB00004680067	train
CCMSLIB00004680068	train
CCMSLIB00004680069	train
CCMSLIB00004680070	train
CCMSLIB00004680071	train
CCMSLIB00004680072	train
CCMSLIB00004680073	train
CCMSLIB00004680074	train
CCMSLIB00004680075	test
CCMSLIB00004680076	train
CCMSLIB00004680078	test
CCMSLIB00004680079	train
CCMSLIB00004680080	train
CCMSLIB00004680081	train
CCMSLIB00004680082	train
CCMSLIB00004680083	train
CCMSLIB00004680084	train
CCMSLIB00004680085	train
CCMSLIB00004680086	test
CCMSLIB00004680087	train
CCMSLIB00004683390	train
CCMSLIB00004683403	train
CCMSLIB00004683409	train
CCMSLIB00004683411	train
CCMSLIB00004721996	train
CCMSLIB00004721997	train
CCMSLIB00004721998	train
CCMSLIB00004721999	train
CCMSLIB00004722001	train
CCMSLIB00004722002	train
CCMSLIB00004722003	train
CCMSLIB00004722006	val
CCMSLIB00004722007	train
CCMSLIB00004722008	train
CCMSLIB00004722009	train
CCMSLIB00004722010	train
CCMSLIB00004722012	train
CCMSLIB00004722013	train
CCMSLIB00004722015	test
CCMSLIB00004722017	val
CCMSLIB00004722018	train
CCMSLIB00004722019	train
CCMSLIB00004722021	test
CCMSLIB00004722022	test
CCMSLIB00004722023	train
CCMSLIB00004722025	train
CCMSLIB00004722026	train
CCMSLIB00004722030	train
CCMSLIB00004722031	train
CCMSLIB00004722032	train
CCMSLIB00004722033	train
CCMSLIB00004722034	train
CCMSLIB00004722035	test
CCMSLIB00004722036	train
CCMSLIB00004722037	test
CCMSLIB00004722038	val
CCMSLIB00004722039	train
CCMSLIB00004722040	train
CCMSLIB00004722042	train
CCMSLIB00004722043	train
CCMSLIB00004722044	test
CCMSLIB00004722045	train
CCMSLIB00004722046	train
CCMSLIB00004722047	train
CCMSLIB00004722048	train
CCMSLIB00004722049	train
CCMSLIB00004722050	train
CCMSLIB00004722051	train
CCMSLIB00004722052	train
CCMSLIB00004722053	train
CCMSLIB00004722054	train
CCMSLIB00004722055	train
CCMSLIB00004722056	train
CCMSLIB00004722057	train
CCMSLIB00004722059	train
CCMSLIB00004722060	train
CCMSLIB00004722063	train
CCMSLIB00004722064	train
CCMSLIB00004722065	train
CCMSLIB00004722066	train
CCMSLIB00004722067	train
CCMSLIB00004722068	test
CCMSLIB00004722069	train
CCMSLIB00004722070	train
CCMSLIB00004722071	train
CCMSLIB00004722072	train
CCMSLIB00004722073	train
CCMSLIB00004722074	train
CCMSLIB00004722077	train
CCMSLIB00004722078	train
CCMSLIB00004722079	train
CCMSLIB00004722081	train
CCMSLIB00004722082	train
CCMSLIB00004722083	train
CCMSLIB00004722084	train
CCMSLIB00004722085	train
CCMSLIB00004722087	train
CCMSLIB00004722089	train
CCMSLIB00004722090	train
CCMSLIB00004722091	train
CCMSLIB00004722092	train
CCMSLIB00004722093	train
CCMSLIB00004722095	train
CCMSLIB00004722096	test
CCMSLIB00004722097	val
CCMSLIB00004722098	train
CCMSLIB00004722099	test
CCMSLIB00004722100	test
CCMSLIB00004722102	train
CCMSLIB00004722103	train
CCMSLIB00004722104	val
CCMSLIB00004722105	train
CCMSLIB00005435510	train
CCMSLIB00005435532	train
CCMSLIB00005435536	train
CCMSLIB00005435541	train
CCMSLIB00005435554	val
CCMSLIB00005435567	train
CCMSLIB00005435574	train
CCMSLIB00005435581	train
CCMSLIB00005435588	train
CCMSLIB00005435593	train
CCMSLIB00005463542	train
CCMSLIB00005463589	train
CCMSLIB00005463592	train
CCMSLIB00005463606	train
CCMSLIB00005463616	train
CCMSLIB00005463649	train
CCMSLIB00005463886	train
CCMSLIB00005463937	train
CCMSLIB00005463940	train
CCMSLIB00005463952	train
CCMSLIB00005463959	train
CCMSLIB00005464020	train
CCMSLIB00005464038	train
CCMSLIB00005464130	train
CCMSLIB00005464225	train
CCMSLIB00005464437	train
CCMSLIB00005464460	train
CCMSLIB00005464469	train
CCMSLIB00005464644	train
CCMSLIB00005464658	train
CCMSLIB00005464662	test
CCMSLIB00005464681	train
CCMSLIB00005464690	train
CCMSLIB00005464695	test
CCMSLIB00005464719	train
CCMSLIB00005464725	val
CCMSLIB00005464730	train
CCMSLIB00005464734	val
CCMSLIB00005464751	train
CCMSLIB00005464755	train
CCMSLIB00005464759	train
CCMSLIB00005464767	test
CCMSLIB00005464773	val
CCMSLIB00005464782	train
CCMSLIB00005464785	train
CCMSLIB00005464800	train
CCMSLIB00005464804	train
CCMSLIB00005464807	train
CCMSLIB00005464813	train
CCMSLIB00005464819	train
CCMSLIB00005464822	train
CCMSLIB00005464842	train
CCMSLIB00005464847	test
CCMSLIB00005464876	train
CCMSLIB00005464882	train
CCMSLIB00005464895	test
CCMSLIB00005464901	train
CCMSLIB00005464904	train
CCMSLIB00005464908	train
CCMSLIB00005464914	test
CCMSLIB00005464919	train
CCMSLIB00005464928	train
CCMSLIB00005464939	train
CCMSLIB00005464945	train
CCMSLIB00005464952	train
CCMSLIB00005464958	train
CCMSLIB00005464962	train
CCMSLIB00005464968	train
CCMSLIB00005464974	train
CCMSLIB00005464982	train
CCMSLIB00005464992	train
CCMSLIB00005464998	train
CCMSLIB00005465008	train
CCMSLIB00005465012	train
CCMSLIB00005465018	train
CCMSLIB00005465024	train
CCMSLIB00005465039	train
CCMSLIB00005465043	train
CCMSLIB00005465049	train
CCMSLIB00005465055	train
CCMSLIB00005465066	train
CCMSLIB00005465072	train
CCMSLIB00005465088	train
CCMSLIB00005465094	train
CCMSLIB00005465107	train
CCMSLIB00005465113	train
CCMSLIB00005465119	val
CCMSLIB00005465125	val
CCMSLIB00005465138	train
CCMSLIB00005465153	train
CCMSLIB00005465165	train
CCMSLIB00005465175	train
CCMSLIB00005465180	train
CCMSLIB00005465185	train
CCMSLIB00005465191	train
CCMSLIB00005465204	train
CCMSLIB00005465206	train
CCMSLIB00005465212	train
CCMSLIB00005465218	train
CCMSLIB00005465223	train
CCMSLIB00005465228	train
CCMSLIB00005465233	train
CCMSLIB00005465236	test
CCMSLIB00005465242	train
CCMSLIB00005465246	train
CCMSLIB00005465252	train
CCMSLIB00005465257	train
CCMSLIB00005465263	test
CCMSLIB00005465269	train
CCMSLIB00005465280	train
CCMSLIB00005465284	train
CCMSLIB00005465288	val
CCMSLIB00005465299	train
CCMSLIB00005465305	train
CCMSLIB00005465308	val
CCMSLIB00005465318	train
CCMSLIB00005465328	train
CCMSLIB00005465341	test
CCMSLIB00005465350	train
CCMSLIB00005465356	train
CCMSLIB00005465360	train
CCMSLIB00005465366	train
CCMSLIB00005465372	train
CCMSLIB00005465376	train
CCMSLIB00005465386	train
CCMSLIB00005465392	train
CCMSLIB00005465411	train
CCMSLIB00005465417	train
CCMSLIB00005465423	train
CCMSLIB00005465427	train
CCMSLIB00005465438	train
CCMSLIB00005465443	train
CCMSLIB00005465446	train
CCMSLIB00005465450	train
CCMSLIB00005465456	train
CCMSLIB00005465460	train
CCMSLIB00005465466	train
CCMSLIB00005465472	train
CCMSLIB00005465478	val
CCMSLIB00005465483	train
CCMSLIB00005465487	train
CCMSLIB00005465493	train
CCMSLIB00005465499	train
CCMSLIB00005465505	train
CCMSLIB00005465514	train
CCMSLIB00005465520	train
CCMSLIB00005465525	train
CCMSLIB00005465531	train
CCMSLIB00005465537	train
CCMSLIB00005465543	train
CCMSLIB00005465549	train
CCMSLIB00005465555	train
CCMSLIB00005465561	train
CCMSLIB00005465565	train
CCMSLIB00005465571	train
CCMSLIB00005465577	train
CCMSLIB00005465588	train
CCMSLIB00005465592	train
CCMSLIB00005465598	train
CCMSLIB00005465608	train
CCMSLIB00005465612	val
CCMSLIB00005465616	train
CCMSLIB00005465621	train
CCMSLIB00005465627	train
CCMSLIB00005465638	train
CCMSLIB00005465644	train
CCMSLIB00005465657	train
CCMSLIB00005465662	train
CCMSLIB00005465695	train
CCMSLIB00005465704	train
CCMSLIB00005465710	train
CCMSLIB00005465719	train
CCMSLIB00005465734	train
CCMSLIB00005465740	test
CCMSLIB00005465748	train
CCMSLIB00005465765	train
CCMSLIB00005465786	train
CCMSLIB00005465792	train
CCMSLIB00005465798	train
CCMSLIB00005465804	train
CCMSLIB00005465810	test
CCMSLIB00005465816	train
CCMSLIB00005465820	train
CCMSLIB00005465825	train
CCMSLIB00005465831	train
CCMSLIB00005465836	train
CCMSLIB00005465842	train
CCMSLIB00005465848	train
CCMSLIB00005465852	test
CCMSLIB00005465858	train
CCMSLIB00005465867	train
CCMSLIB00005465871	test
CCMSLIB00005465874	train
CCMSLIB00005465880	train
CCMSLIB00005465885	test
CCMSLIB00005465891	train
CCMSLIB00005465895	train
CCMSLIB00005465901	train
CCMSLIB00005465907	train
CCMSLIB00005465908	train
CCMSLIB00005465914	train
CCMSLIB00005465920	train
CCMSLIB00005465926	test
CCMSLIB00005465932	train
CCMSLIB00005465938	train
CCMSLIB00005465943	train
CCMSLIB00005465949	train
CCMSLIB00005465954	train
CCMSLIB00005465959	train
CCMSLIB00005465963	train
CCMSLIB00005465969	train
CCMSLIB00005465972	train
CCMSLIB00005465978	train
CCMSLIB00005465984	train
CCMSLIB00005465989	train
CCMSLIB00005465992	train
CCMSLIB00005465998	train
eawag_0000	train
eawag_0002	train
eawag_0003	train
eawag_0005	train
eawag_0009	train
eawag_0029	train
eawag_0032	train
eawag_0034	train
eawag_0036	train
eawag_0037	test
eawag_0045	train
eawag_0047	train
eawag_0050	train
eawag_0054	train
eawag_0057	train
eawag_0068	train
eawag_0073	train
eawag_0075	train
eawag_0079	train
eawag_0095	train
eawag_0097	train
eawag_0099	train
eawag_0101	test
eawag_0103	test
eawag_0104	train
eawag_0105	train
eawag_0106	train
eawag_0113	train
eawag_0117	train
eawag_0132	train
eawag_0134	train
eawag_0142	train
eawag_0143	train
eawag_0149	train
eawag_0151	train
eawag_0152	train
eawag_0155	train
eawag_0156	train
eawag_0158	train
eawag_0160	train
eawag_0163	test
eawag_0164	train
eawag_0166	train
eawag_0170	train
eawag_0171	train
eawag_0179	train
eawag_0180	train
eawag_0187	test
eawag_0188	train
eawag_0196	train
eawag_0198	train
eawag_0199	train
eawag_0200	train
eawag_0201	train
eawag_0202	test
eawag_0208	train
eawag_0209	train
eawag_0213	test
eawag_0214	val
eawag_0216	train
eawag_0217	val
eawag_0219	test
eawag_0220	train
eawag_0224	train
eawag_0225	train
eawag_0232	train
eawag_0233	val
eawag_0237	train
eawag_0238	train
eawag_0239	train
eawag_0245	train
eawag_0252	test
eawag_0270	train
eawag_0272	train
eawag_0273	train
eawag_0278	train
eawag_0283	train
eawag_0289	train
eawag_0295	train
eawag_0296	train
eawag_0298	train
eawag_0302	test
eawag_0304	train
eawag_0308	train
eawag_0309	train
eawag_0312	train
eawag_0313	train
eawag_0319	train
eawag_0321	train
eawag_0324	train
eawag_0326	train
eawag_0329	train
eawag_0330	train
eawag_0331	train
eawag_0333	train
eawag_0334	train
eawag_0335	val
eawag_0336	train
eawag_0341	train
eawag_0342	train
eawag_0343	test
eawag_0344	train
eawag_0362	train
eawag_0363	train
eawag_0384	train
eawag_0385	train
eawag_0387	train
eawag_0388	train
eawag_0389	train
eawag_0395	train
eawag_0396	train
eawag_0397	train
eawag_0399	train
eawag_0402	test
eawag_0403	train
eawag_0404	val
eawag_0406	train
eawag_0413	train
eawag_0420	train
eawag_0434	train
eawag_0439	train
eawag_0445	train
eawag_0450	train
eawag_0452	train
eawag_0453	train
eawag_0454	train
eawag_0463	train
eawag_0464	test
eawag_0470	train
eawag_0471	train
eawag_0472	test
eawag_0481	train
eawag_0484	train
eawag_0491	train
eawag_0498	train
eawag_0499	train
eawag_0500	train
eawag_0501	val
eawag_0502	train
eawag_0503	train
eawag_0510	val
eawag_0514	train
eawag_0521	train
eawag_0527	train
eawag_0535	train
eawag_0537	train
eawag_0540	val
eawag_0541	train
eawag_0544	test
eawag_0548	train
eawag_0549	train
eawag_0553	train
eawag_0554	train
eawag_0555	train
eawag_0557	train
eawag_0559	train
eawag_0561	train
eawag_0563	train
eawag_0571	train
eawag_0574	train
eawag_0576	train
eawag_0581	train
eawag_0583	train
eawag_0587	train
eawag_0588	train
eawag_0589	train
eawag_0590	train
eawag_0592	train
eawag_0593	train
eawag_0595	val
eawag_0596	train
eawag_0597	train
eawag_0598	train
eawag_0599	train
eawag_0602	train
eawag_0604	train
eawag_0607	train
eawag_0612	train
eawag_0613	train
eawag_0614	train
eawag_0623	train
eawag_0624	val
eawag_0625	train
eawag_0627	train
eawag_0631	train
eawag_0633	train
eawag_0634	train
eawag_0635	train
eawag_0636	train
eawag_0638	train
eawag_0639	train
eawag_0641	train
eawag_0642	train
eawag_0644	train
eawag_0646	val
eawag_0648	train
eawag_0650	train
eawag_0651	train
eawag_0654	train
eawag_0659	train
eawag_0663	train
eawag_0664	train
eawag_0665	train
eawag_0666	train
eawag_0667	train
eawag_0668	val
eawag_0671	train
eawag_0672	train
eawag_0675	train
eawag_0676	train
eawag_0677	train
eawag_0678	train
eawag_0680	train
eawag_0681	val
eawag_0686	train
eawag_0689	train
eawag_0693	train
eawag_0695	train
eawag_0698	train
eawag_0701	train
eawag_0707	train
eawag_0708	train
eawag_0711	train
eawag_0717	train
eawag_0718	train
eawag_0720	train
eawag_0722	train
eawag_0723	train
eawag_0724	train
eawag_0731	train
eawag_0733	train
eawag_0737	val
eawag_0739	train
eawag_0741	train
eawag_0742	train
eawag_0748	train
eawag_0754	train
eawag_0756	test
eawag_0764	train
eawag_0769	train
eawag_0771	train
eawag_0773	train
eawag_0774	train
eawag_0775	val
eawag_0778	train
eawag_0782	train
eawag_0784	train
eawag_0785	train
eawag_0786	train
eawag_0787	train
eawag_0788	train
eawag_0790	train
eawag_0797	train
eawag_0798	val
eawag_0804	train
eawag_0807	test
env_001	train
env_010	train
env_011	train
env_013	test
env_016	train
env_017	train
env_020	train
env_021	train
fiocruz_0000	test
fiocruz_0004	train
fiocruz_0017	train
fiocruz_0018	train
fiocruz_0025	train
fiocruz_0029	train
fiocruz_0031	train
fiocruz_0033	val
fiocruz_0035	train
fiocruz_0037	train
fiocruz_0041	train
fiocruz_0043	train
fiocruz_0045	train
fiocruz_0048	test
fiocruz_0049	train
fiocruz_0050	test
fiocruz_0051	train
fiocruz_0052	train
fiocruz_0059	train
fiocruz_0060	train
fiocruz_0061	test
fiocruz_0062	train
fiocruz_0063	train
fiocruz_0064	train
fiocruz_0065	train
fiocruz_0067	train
fiocruz_0068	train
fiocruz_0069	train
fiocruz_0071	train
fiocruz_0075	train
fiocruz_0076	test
fiocruz_0077	train
fiocruz_0078	train
fiocruz_0084	train
fiocruz_0085	train
fiocruz_0087	train
fiocruz_0089	train
fiocruz_0090	train
fiocruz_0094	train
fiocruz_0095	train
ipb_0003	train
ipb_0028	val
ipb_0029	train
ipb_0033	train
ipb_0035	train
ipb_0036	train
ipb_0039	train
ipb_0040	train
ipb_0041	train
ipb_0045	val
ipb_0046	test
ipb_0047	train
ipb_0048	val
ipb_0049	train
ipb_0050	train
ipb_0052	train
ipb_0055	test
ipb_0059	train
ipb_0066	train
ipb_0098	test
ipb_0100	test
ipb_0101	train
ipb_0102	train
ipb_0107	train
ipb_0109	train
ipb_0128	train
ipb_0132	val
ipb_0137	train
ipb_0141	train
ipb_0142	train
ipb_0143	train
jeol_0004	train
metabolights_0000	train
metabolights_0003	train
metabolights_0005	train
metabolights_0015	test
metabolights_0016	train
metabolights_0019	train
metabolights_0035	train
metabolights_0037	train
mona_1	train
mona_1004	train
mona_1009	train
mona_1017	train
mona_1020	train
mona_1036	train
mona_1051	train
mona_1052	train
mona_1057	train
mona_1058	train
mona_1071	train
mona_1072	test
mona_1073	train
mona_1076	train
mona_1077	train
mona_1081	test
mona_1083	train
mona_1088	train
mona_1094	train
mona_1105	train
mona_1117	train
mona_1118	train
mona_1120	train
mona_1121	train
mona_1127	train
mona_1128	train
mona_1129	train
mona_1135	test
mona_1137	train
mona_1138	test
mona_1139	train
mona_1140	train
mona_1141	train
mona_1143	train
mona_1144	train
mona_1145	train
mona_1146	val
mona_1147	train
mona_1148	train
mona_1150	train
mona_1151	train
mona_1152	train
mona_1153	test
mona_1155	test
mona_1156	train
mona_1159	train
mona_1162	train
mona_1163	train
mona_1166	train
mona_1172	train
mona_1173	train
mona_1174	train
mona_1175	train
mona_1176	train
mona_1177	train
mona_1178	test
mona_1180	train
mona_1181	train
mona_1182	val
mona_1183	train
mona_1184	train
mona_1185	train
mona_1186	train
mona_1187	train
mona_1188	val
mona_1189	train
mona_1190	train
mona_1196	train
mona_12	train
mona_1202	train
mona_121	train
mona_1211	test
mona_1212	train
mona_1213	train
mona_1214	train
mona_1215	train
mona_122	train
mona_123	train
mona_1240	train
mona_1244	train
mona_1251	train
mona_1253	train
mona_1254	train
mona_1255	train
mona_1256	train
mona_1257	train
mona_1258	train
mona_1259	train
mona_1260	train
mona_1261	train
mona_1262	train
mona_1264	train
mona_1265	val
mona_1266	train
mona_1267	train
mona_1268	train
mona_1270	train
mona_1272	train
mona_1273	train
mona_1274	train
mona_1275	train
mona_1276	train
mona_1280	test
mona_1284	train
mona_1287	train
mona_1288	train
mona_1289	train
mona_1290	train
mona_1291	train
mona_1292	train
mona_1295	train
mona_1297	train
mona_1298	train
mona_1299	train
mona_1300	train
mona_1301	val
mona_1302	train
mona_1303	train
mona_1304	train
mona_1305	train
mona_1306	train
mona_1307	train
mona_1308	train
mona_1309	test
mona_131	val
mona_1310	test
mona_1311	test
mona_1312	train
mona_1313	train
mona_1314	train
mona_1315	train
mona_1316	train
mona_1317	train
mona_1318	train
mona_1319	train
mona_132	val
mona_1320	train
mona_1321	train
mona_1322	train
mona_1323	train
mona_1324	train
mona_1325	test
mona_1326	train
mona_1327	train
mona_1328	train
mona_1329	test
mona_133	train
mona_1330	test
mona_1331	train
mona_1332	train
mona_1333	train
mona_1334	train
mona_1335	train
mona_1336	train
mona_1337	test
mona_1338	train
mona_1339	train
mona_1340	train
mona_1341	train
mona_1342	train
mona_1343	train
mona_1344	val
mona_1345	train
mona_1346	train
mona_1347	val
mona_1348	train
mona_1349	train
mona_135	train
mona_1350	train
mona_1351	train
mona_1352	test
mona_1353	train
mona_1354	train
mona_1355	train
mona_1356	train
mona_1357	train
mona_1358	train
mona_1359	train
mona_136	train
mona_1360	train
mona_1361	train
mona_1362	train
mona_1363	train
mona_1364	train
mona_1365	train
mona_1366	test
mona_1367	train
mona_1368	train
mona_1369	train
mona_137	train
mona_1370	train
mona_1371	train
mona_1372	train
mona_1373	train
mona_1374	val
mona_1375	test
mona_1376	train
mona_1377	test
mona_1378	train
mona_1379	train
mona_138	train
mona_1380	val
mona_1381	train
mona_1382	train
mona_1383	train
mona_1385	train
mona_1386	train
mona_1388	val
mona_1389	train
mona_1390	train
mona_1392	train
mona_1394	train
mona_1395	train
mona_1396	train
mona_1397	train
mona_1398	train
mona_1399	train
mona_1400	test
mona_1402	train
mona_1403	train
mona_1404	train
mona_1405	test
mona_1406	train
mona_1407	train
mona_1409	train
mona_1411	train
mona_1412	train
mona_1413	train
mona_1423	train
mona_1424	train
